Time	P	T	E	Qls	Qmm
2006-06-01 20:00:00	0.0000		0.0000	6194.0000	0.0242
2006-06-01 21:00:00	0.0800		0.0000	6155.0000	0.0241
2006-06-01 22:00:00	0.0400		0.0000	6116.0000	0.0239
2006-06-01 23:00:00	0.0300		0.0000	6077.0000	0.0238
2006-06-02 00:00:00	0.1800		0.0000	6038.0000	0.0236
2006-06-02 01:00:00	0.0600		0.0000	5999.0000	0.0235
2006-06-02 02:00:00	0.2600		0.0000	5947.0000	0.0233
2006-06-02 03:00:00	0.0000		0.0000	5814.0000	0.0228
2006-06-02 04:00:00	0.0200		0.0000	5668.0000	0.0222
2006-06-02 05:00:00	0.1000		0.0000	5522.0000	0.0216
2006-06-02 06:00:00	0.0900		0.0000	5376.0000	0.0210
2006-06-02 07:00:00	0.0000		0.1300	5045.0000	0.0197
2006-06-02 08:00:00	0.2000		0.2200	4941.0000	0.0193
2006-06-02 09:00:00	0.0000		0.2800	5574.0000	0.0218
2006-06-02 10:00:00	0.0000		0.3500	5632.0000	0.0220
2006-06-02 11:00:00	0.0000		0.4000	5688.0000	0.0223
2006-06-02 12:00:00	0.0000		0.4200	5706.0000	0.0223
2006-06-02 13:00:00	0.0000		0.4200	5556.0000	0.0217
2006-06-02 14:00:00	0.0000		0.4000	5385.0000	0.0211
2006-06-02 15:00:00	0.0000		0.3500	5158.0000	0.0202
2006-06-02 16:00:00	0.0000		0.2800	4448.0000	0.0174
2006-06-02 17:00:00	0.0000		0.2200	4311.0000	0.0169
2006-06-02 18:00:00	0.0000		0.1300	4800.0000	0.0188
2006-06-02 19:00:00	0.0000		0.0000	5176.0000	0.0203
2006-06-02 20:00:00	0.0000		0.0000	5372.0000	0.0210
2006-06-02 21:00:00	0.0000		0.0000	5482.0000	0.0215
2006-06-02 22:00:00	0.0000		0.0000	5412.0000	0.0212
2006-06-02 23:00:00	0.0000		0.0000	5343.0000	0.0209
2006-06-03 00:00:00	0.0000		0.0000	5363.0000	0.0210
2006-06-03 01:00:00	0.0000		0.0000	5393.0000	0.0211
2006-06-03 02:00:00	0.0000		0.0000	5423.0000	0.0212
2006-06-03 03:00:00	0.0000		0.0000	5454.0000	0.0213
2006-06-03 04:00:00	0.0000		0.0000	5484.0000	0.0215
2006-06-03 05:00:00	0.0000		0.0000	5514.0000	0.0216
2006-06-03 06:00:00	0.0000		0.0000	5662.0000	0.0222
2006-06-03 07:00:00	0.0000		0.1400	6204.0000	0.0243
2006-06-03 08:00:00	0.0000		0.2400	6853.0000	0.0268
2006-06-03 09:00:00	0.0000		0.3100	6470.0000	0.0253
2006-06-03 10:00:00	0.0000		0.3800	5464.0000	0.0214
2006-06-03 11:00:00	0.0000		0.4300	5636.0000	0.0221
2006-06-03 12:00:00	0.0000		0.4600	5813.0000	0.0227
2006-06-03 13:00:00	0.0000		0.4600	5818.0000	0.0228
2006-06-03 14:00:00	0.0000		0.4300	5606.0000	0.0219
2006-06-03 15:00:00	0.0000		0.3800	5177.0000	0.0203
2006-06-03 16:00:00	0.0000		0.3100	4484.0000	0.0175
2006-06-03 17:00:00	0.0000		0.2400	3954.0000	0.0155
2006-06-03 18:00:00	0.0000		0.1400	4522.0000	0.0177
2006-06-03 19:00:00	0.0000		0.0000	4830.0000	0.0189
2006-06-03 20:00:00	0.0000		0.0000	5045.0000	0.0197
2006-06-03 21:00:00	0.0000		0.0000	5173.0000	0.0202
2006-06-03 22:00:00	0.0000		0.0000	5181.0000	0.0203
2006-06-03 23:00:00	0.0000		0.0000	5189.0000	0.0203
2006-06-04 00:00:00	0.0000		0.0000	5196.0000	0.0203
2006-06-04 01:00:00	0.0000		0.0000	5204.0000	0.0204
2006-06-04 02:00:00	0.0000		0.0000	5212.0000	0.0204
2006-06-04 03:00:00	0.0000		0.0000	5220.0000	0.0204
2006-06-04 04:00:00	0.0000		0.0000	5227.0000	0.0205
2006-06-04 05:00:00	0.0000		0.0000	5235.0000	0.0205
2006-06-04 06:00:00	0.0000		0.0000	5383.0000	0.0211
2006-06-04 07:00:00	0.0000		0.1500	6088.0000	0.0238
2006-06-04 08:00:00	0.0000		0.2600	6513.0000	0.0255
2006-06-04 09:00:00	0.0000		0.3300	6454.0000	0.0253
2006-06-04 10:00:00	0.0000		0.4100	5501.0000	0.0215
2006-06-04 11:00:00	0.0000		0.4600	5037.0000	0.0197
2006-06-04 12:00:00	0.0000		0.4900	5317.0000	0.0208
2006-06-04 13:00:00	0.0000		0.4900	5283.0000	0.0207
2006-06-04 14:00:00	0.0000		0.4600	5226.0000	0.0204
2006-06-04 15:00:00	0.0000		0.4100	5169.0000	0.0202
2006-06-04 16:00:00	0.0000		0.3300	5112.0000	0.0200
2006-06-04 17:00:00	0.0000		0.2600	5055.0000	0.0198
2006-06-04 18:00:00	0.0000		0.1500	4998.0000	0.0196
2006-06-04 19:00:00	0.0000		0.0000	4941.0000	0.0193
2006-06-04 20:00:00	0.0000		0.0000	4884.0000	0.0191
2006-06-04 21:00:00	0.0000		0.0000	4827.0000	0.0189
2006-06-04 22:00:00	0.0000		0.0000	4770.0000	0.0187
2006-06-04 23:00:00	0.0000		0.0000	4713.0000	0.0184
2006-06-05 00:00:00	0.0000		0.0000	4691.0000	0.0184
2006-06-05 01:00:00	0.0000		0.0000	4753.0000	0.0186
2006-06-05 02:00:00	0.0000		0.0000	4820.0000	0.0189
2006-06-05 03:00:00	0.0000		0.0000	4887.0000	0.0191
2006-06-05 04:00:00	0.0000		0.0000	4954.0000	0.0194
2006-06-05 05:00:00	0.0000		0.0000	5021.0000	0.0196
2006-06-05 06:00:00	0.0000		0.0000	5088.0000	0.0199
2006-06-05 07:00:00	0.0000		0.1500	5154.0000	0.0202
2006-06-05 08:00:00	0.0000		0.2700	5212.0000	0.0204
2006-06-05 09:00:00	0.0000		0.3500	5171.0000	0.0202
2006-06-05 10:00:00	0.0000		0.4300	5103.0000	0.0200
2006-06-05 11:00:00	0.0000		0.4800	5034.0000	0.0197
2006-06-05 12:00:00	0.0000		0.5100	4966.0000	0.0194
2006-06-05 13:00:00	0.0000		0.5100	4898.0000	0.0192
2006-06-05 14:00:00	0.0000		0.4800	4830.0000	0.0189
2006-06-05 15:00:00	0.0000		0.4300	4808.0000	0.0188
2006-06-05 16:00:00	0.0000		0.3500	4849.0000	0.0190
2006-06-05 17:00:00	0.0000		0.2700	4891.0000	0.0191
2006-06-05 18:00:00	0.0000		0.1500	4933.0000	0.0193
2006-06-05 19:00:00	0.0000		0.0000	4975.0000	0.0195
2006-06-05 20:00:00	0.0000		0.0000	5011.0000	0.0196
2006-06-05 21:00:00	0.0000		0.0000	4996.0000	0.0195
2006-06-05 22:00:00	0.0000		0.0000	4971.0000	0.0195
2006-06-05 23:00:00	0.0000		0.0000	4945.0000	0.0194
2006-06-06 00:00:00	0.0000		0.0000	4919.0000	0.0192
2006-06-06 01:00:00	0.0000		0.0000	4893.0000	0.0191
2006-06-06 02:00:00	0.0000		0.0000	4867.0000	0.0190
2006-06-06 03:00:00	0.0000		0.0000	4842.0000	0.0189
2006-06-06 04:00:00	0.0000		0.0000	4816.0000	0.0188
2006-06-06 05:00:00	0.0000		0.0000	4790.0000	0.0187
2006-06-06 06:00:00	0.0000		0.0000	4764.0000	0.0186
2006-06-06 07:00:00	0.0000		0.1300	4733.0000	0.0185
2006-06-06 08:00:00	0.0300		0.2300	4575.0000	0.0179
2006-06-06 09:00:00	0.3400		0.2900	4676.0000	0.0183
2006-06-06 10:00:00	1.2900		0.3600	4790.0000	0.0187
2006-06-06 11:00:00	1.6100		0.4100	4849.0000	0.0190
2006-06-06 12:00:00	0.7000		0.4300	4887.0000	0.0191
2006-06-06 13:00:00	0.0500		0.4300	4925.0000	0.0193
2006-06-06 14:00:00	0.0000		0.4100	4963.0000	0.0194
2006-06-06 15:00:00	0.0000		0.3600	5002.0000	0.0196
2006-06-06 16:00:00	0.0000		0.2900	5040.0000	0.0197
2006-06-06 17:00:00	0.0000		0.2300	5078.0000	0.0199
2006-06-06 18:00:00	0.0000		0.1300	5117.0000	0.0200
2006-06-06 19:00:00	0.0000		0.0000	5155.0000	0.0202
2006-06-06 20:00:00	0.0000		0.0000	5193.0000	0.0203
2006-06-06 21:00:00	0.0000		0.0000	5231.0000	0.0205
2006-06-06 22:00:00	0.0000		0.0000	5269.0000	0.0206
2006-06-06 23:00:00	0.0000		0.0000	5308.0000	0.0208
2006-06-07 00:00:00	0.0000		0.0000	5321.0000	0.0208
2006-06-07 01:00:00	0.0000		0.0000	5300.0000	0.0207
2006-06-07 02:00:00	0.0000		0.0000	5279.0000	0.0207
2006-06-07 03:00:00	0.0000		0.0000	5257.0000	0.0206
2006-06-07 04:00:00	0.0000		0.0000	5236.0000	0.0205
2006-06-07 05:00:00	0.0000		0.0000	5215.0000	0.0204
2006-06-07 06:00:00	0.0100		0.0000	5193.0000	0.0203
2006-06-07 07:00:00	0.0000		0.1400	5172.0000	0.0202
2006-06-07 08:00:00	0.0000		0.2500	5151.0000	0.0202
2006-06-07 09:00:00	0.0000		0.3200	5129.0000	0.0201
2006-06-07 10:00:00	0.0000		0.3900	5108.0000	0.0200
2006-06-07 11:00:00	0.0000		0.4400	5087.0000	0.0199
2006-06-07 12:00:00	0.0000		0.4700	5065.0000	0.0198
2006-06-07 13:00:00	0.0000		0.4700	5044.0000	0.0197
2006-06-07 14:00:00	0.0000		0.4400	5023.0000	0.0197
2006-06-07 15:00:00	0.0000		0.3900	5002.0000	0.0196
2006-06-07 16:00:00	0.0000		0.3200	4980.0000	0.0195
2006-06-07 17:00:00	0.0000		0.2500	4959.0000	0.0194
2006-06-07 18:00:00	0.0000		0.1400	4938.0000	0.0193
2006-06-07 19:00:00	0.0000		0.0000	4916.0000	0.0192
2006-06-07 20:00:00	0.0000		0.0000	4895.0000	0.0192
2006-06-07 21:00:00	0.0000		0.0000	4874.0000	0.0191
2006-06-07 22:00:00	0.0000		0.0000	4852.0000	0.0190
2006-06-07 23:00:00	0.0000		0.0000	4831.0000	0.0189
2006-06-08 00:00:00	0.0000		0.0000	4810.0000	0.0188
2006-06-08 01:00:00	0.0000		0.0000	4788.0000	0.0187
2006-06-08 02:00:00	0.0300		0.0000	4767.0000	0.0187
2006-06-08 03:00:00	0.0500		0.0000	4766.0000	0.0186
2006-06-08 04:00:00	0.0600		0.0000	4825.0000	0.0189
2006-06-08 05:00:00	0.2600		0.0000	4886.0000	0.0191
2006-06-08 06:00:00	0.1600		0.0000	4949.0000	0.0194
2006-06-08 07:00:00	0.1900		0.1300	4983.0000	0.0195
2006-06-08 08:00:00	0.2500		0.2200	4967.0000	0.0194
2006-06-08 09:00:00	0.2300		0.2800	4950.0000	0.0194
2006-06-08 10:00:00	0.0300		0.3500	4933.0000	0.0193
2006-06-08 11:00:00	0.0000		0.4000	4917.0000	0.0192
2006-06-08 12:00:00	0.0000		0.4200	4899.0000	0.0192
2006-06-08 13:00:00	0.0000		0.4200	4883.0000	0.0191
2006-06-08 14:00:00	0.0000		0.4000	4865.0000	0.0190
2006-06-08 15:00:00	0.0200		0.3500	4848.0000	0.0190
2006-06-08 16:00:00	0.0000		0.2800	4832.0000	0.0189
2006-06-08 17:00:00	0.0000		0.2200	4815.0000	0.0188
2006-06-08 18:00:00	0.0000		0.1300	4798.0000	0.0188
2006-06-08 19:00:00	0.0000		0.0000	4793.0000	0.0188
2006-06-08 20:00:00	0.0000		0.0000	4799.0000	0.0188
2006-06-08 21:00:00	0.0000		0.0000	4804.0000	0.0188
2006-06-08 22:00:00	0.0000		0.0000	4810.0000	0.0188
2006-06-08 23:00:00	0.0000		0.0000	4816.0000	0.0188
2006-06-09 00:00:00	0.0000		0.0000	4822.0000	0.0189
2006-06-09 01:00:00	0.0000		0.0000	4827.0000	0.0189
2006-06-09 02:00:00	0.0000		0.0000	4833.0000	0.0189
2006-06-09 03:00:00	0.0000		0.0000	4839.0000	0.0189
2006-06-09 04:00:00	0.0000		0.0000	4844.0000	0.0190
2006-06-09 05:00:00	0.0000		0.0000	4850.0000	0.0190
2006-06-09 06:00:00	0.0400		0.0000	4856.0000	0.0190
2006-06-09 07:00:00	0.1200		0.1300	4861.0000	0.0190
2006-06-09 08:00:00	0.0500		0.2200	4867.0000	0.0190
2006-06-09 09:00:00	0.2700		0.2800	4873.0000	0.0191
2006-06-09 10:00:00	0.6100		0.3500	4878.0000	0.0191
2006-06-09 11:00:00	1.3100		0.4000	4884.0000	0.0191
2006-06-09 12:00:00	0.4200		0.4200	4890.0000	0.0191
2006-06-09 13:00:00	0.0000		0.4200	4895.0000	0.0192
2006-06-09 14:00:00	0.0700		0.4000	4912.0000	0.0192
2006-06-09 15:00:00	0.1000		0.3500	4962.0000	0.0194
2006-06-09 16:00:00	0.9400		0.2800	5015.0000	0.0196
2006-06-09 17:00:00	0.7300		0.2200	5069.0000	0.0198
2006-06-09 18:00:00	0.5800		0.1300	5122.0000	0.0200
2006-06-09 19:00:00	0.1400		0.0000	5175.0000	0.0203
2006-06-09 20:00:00	0.0500		0.0000	5231.0000	0.0205
2006-06-09 21:00:00	0.0400		0.0000	5332.0000	0.0209
2006-06-09 22:00:00	0.0200		0.0000	5450.0000	0.0213
2006-06-09 23:00:00	0.0600		0.0000	5568.0000	0.0218
2006-06-10 00:00:00	0.3200		0.0000	5686.0000	0.0222
2006-06-10 01:00:00	0.3400		0.0000	5803.0000	0.0227
2006-06-10 02:00:00	0.3300		0.0000	5921.0000	0.0232
2006-06-10 03:00:00	0.0500		0.0000	6039.0000	0.0236
2006-06-10 04:00:00	0.0200		0.0000	6157.0000	0.0241
2006-06-10 05:00:00	0.0800		0.0000	6274.0000	0.0246
2006-06-10 06:00:00	0.8500		0.0000	6392.0000	0.0250
2006-06-10 07:00:00	1.0900		0.1300	6682.0000	0.0261
2006-06-10 08:00:00	1.2200		0.2200	7181.0000	0.0281
2006-06-10 09:00:00	1.0300		0.2800	6932.0000	0.0271
2006-06-10 10:00:00	2.4900		0.3500	6674.0000	0.0261
2006-06-10 11:00:00	1.0400		0.4000	6480.0000	0.0254
2006-06-10 12:00:00	1.0800		0.4200	6638.0000	0.0260
2006-06-10 13:00:00	2.5600		0.4200	6970.0000	0.0273
2006-06-10 14:00:00	2.2800		0.4000	7288.0000	0.0285
2006-06-10 15:00:00	0.7000		0.3500	7370.0000	0.0288
2006-06-10 16:00:00	0.1700		0.2800	7370.0000	0.0288
2006-06-10 17:00:00	0.1700		0.2200	7845.0000	0.0307
2006-06-10 18:00:00	0.0900		0.1300	10124.0000	0.0396
2006-06-10 19:00:00	0.2000		0.0000	10764.0000	0.0421
2006-06-10 20:00:00	0.1300		0.0000	10946.0000	0.0428
2006-06-10 21:00:00	0.0400		0.0000	11126.0000	0.0435
2006-06-10 22:00:00	0.0800		0.0000	11272.0000	0.0441
2006-06-10 23:00:00	0.0400		0.0000	11242.0000	0.0440
2006-06-11 00:00:00	0.0400		0.0000	11147.0000	0.0436
2006-06-11 01:00:00	0.0500		0.0000	10955.0000	0.0429
2006-06-11 02:00:00	0.0400		0.0000	10760.0000	0.0421
2006-06-11 03:00:00	0.0400		0.0000	10564.0000	0.0413
2006-06-11 04:00:00	0.0500		0.0000	10368.0000	0.0406
2006-06-11 05:00:00	0.0400		0.0000	10173.0000	0.0398
2006-06-11 06:00:00	0.0900		0.0000	9977.0000	0.0390
2006-06-11 07:00:00	0.0000		0.1200	9851.0000	0.0385
2006-06-11 08:00:00	0.1600		0.2000	9869.0000	0.0386
2006-06-11 09:00:00	0.0700		0.2600	9867.0000	0.0386
2006-06-11 10:00:00	0.0000		0.3200	9736.0000	0.0381
2006-06-11 11:00:00	0.0900		0.3600	9846.0000	0.0385
2006-06-11 12:00:00	0.3000		0.3900	9957.0000	0.0390
2006-06-11 13:00:00	0.3700		0.3900	9137.0000	0.0358
2006-06-11 14:00:00	1.8300		0.3600	8813.0000	0.0345
2006-06-11 15:00:00	2.5200		0.3200	8744.0000	0.0342
2006-06-11 16:00:00	2.1100		0.2600	8675.0000	0.0339
2006-06-11 17:00:00	0.0600		0.2000	8605.0000	0.0337
2006-06-11 18:00:00	0.0000		0.1200	8536.0000	0.0334
2006-06-11 19:00:00	0.0800		0.0000	8466.0000	0.0331
2006-06-11 20:00:00	0.0000		0.0000	8396.0000	0.0329
2006-06-11 21:00:00	0.0000		0.0000	8352.0000	0.0327
2006-06-11 22:00:00	0.0000		0.0000	8355.0000	0.0327
2006-06-11 23:00:00	0.0900		0.0000	8358.0000	0.0327
2006-06-12 00:00:00	0.1100		0.0000	8361.0000	0.0327
2006-06-12 01:00:00	0.0500		0.0000	8365.0000	0.0327
2006-06-12 02:00:00	0.0000		0.0000	8368.0000	0.0327
2006-06-12 03:00:00	0.0600		0.0000	8347.0000	0.0327
2006-06-12 04:00:00	0.0000		0.0000	8308.0000	0.0325
2006-06-12 05:00:00	0.0000		0.0000	8268.0000	0.0324
2006-06-12 06:00:00	0.0000		0.0000	8229.0000	0.0322
2006-06-12 07:00:00	0.0000		0.1300	8190.0000	0.0320
2006-06-12 08:00:00	0.0000		0.2300	8151.0000	0.0319
2006-06-12 09:00:00	0.0000		0.2900	8111.0000	0.0317
2006-06-12 10:00:00	0.0000		0.3600	8072.0000	0.0316
2006-06-12 11:00:00	0.0900		0.4100	8033.0000	0.0314
2006-06-12 12:00:00	0.0000		0.4300	7994.0000	0.0313
2006-06-12 13:00:00	0.0000		0.4300	7954.0000	0.0311
2006-06-12 14:00:00	0.0000		0.4100	7915.0000	0.0310
2006-06-12 15:00:00	0.0000		0.3600	7876.0000	0.0308
2006-06-12 16:00:00	0.0000		0.2900	7836.0000	0.0307
2006-06-12 17:00:00	0.0000		0.2300	7797.0000	0.0305
2006-06-12 18:00:00	0.0000		0.1300	7758.0000	0.0304
2006-06-12 19:00:00	0.0000		0.0000	7718.0000	0.0302
2006-06-12 20:00:00	0.0000		0.0000	7679.0000	0.0300
2006-06-12 21:00:00	0.0000		0.0000	7640.0000	0.0299
2006-06-12 22:00:00	0.0000		0.0000	7601.0000	0.0297
2006-06-12 23:00:00	0.0000		0.0000	7561.0000	0.0296
2006-06-13 00:00:00	0.0000		0.0000	7522.0000	0.0294
2006-06-13 01:00:00	0.0500		0.0000	7483.0000	0.0293
2006-06-13 02:00:00	0.0000		0.0000	7444.0000	0.0291
2006-06-13 03:00:00	0.0300		0.0000	7404.0000	0.0290
2006-06-13 04:00:00	0.0000		0.0000	7365.0000	0.0288
2006-06-13 05:00:00	0.0300		0.0000	7326.0000	0.0287
2006-06-13 06:00:00	0.0600		0.0000	7287.0000	0.0285
2006-06-13 07:00:00	0.0000		0.1400	7295.0000	0.0285
2006-06-13 08:00:00	0.1100		0.2400	7338.0000	0.0287
2006-06-13 09:00:00	0.3000		0.3100	7375.0000	0.0289
2006-06-13 10:00:00	0.0500		0.3800	7303.0000	0.0286
2006-06-13 11:00:00	0.0000		0.4300	7195.0000	0.0282
2006-06-13 12:00:00	0.1000		0.4600	7162.0000	0.0280
2006-06-13 13:00:00	2.3100		0.4600	7166.0000	0.0280
2006-06-13 14:00:00	1.5600		0.4300	7169.0000	0.0281
2006-06-13 15:00:00	0.4500		0.3800	7173.0000	0.0281
2006-06-13 16:00:00	0.0000		0.3100	7176.0000	0.0281
2006-06-13 17:00:00	0.0000		0.2400	7177.0000	0.0281
2006-06-13 18:00:00	0.0000		0.1400	7125.0000	0.0279
2006-06-13 19:00:00	0.0000		0.0000	7051.0000	0.0276
2006-06-13 20:00:00	0.0000		0.0000	6977.0000	0.0273
2006-06-13 21:00:00	0.0000		0.0000	6942.0000	0.0272
2006-06-13 22:00:00	0.0000		0.0000	6971.0000	0.0273
2006-06-13 23:00:00	0.0100		0.0000	7001.0000	0.0274
2006-06-14 00:00:00	0.0000		0.0000	7001.0000	0.0274
2006-06-14 01:00:00	0.0500		0.0000	6845.0000	0.0268
2006-06-14 02:00:00	0.0000		0.0000	6718.0000	0.0263
2006-06-14 03:00:00	0.0000		0.0000	6718.0000	0.0263
2006-06-14 04:00:00	0.0000		0.0000	6725.0000	0.0263
2006-06-14 05:00:00	0.0900		0.0000	6731.0000	0.0263
2006-06-14 06:00:00	0.0600		0.0000	6738.0000	0.0264
2006-06-14 07:00:00	0.4900		0.1100	6744.0000	0.0264
2006-06-14 08:00:00	0.8100		0.2000	6751.0000	0.0264
2006-06-14 09:00:00	0.3600		0.2500	6758.0000	0.0264
2006-06-14 10:00:00	0.0300		0.3100	6764.0000	0.0265
2006-06-14 11:00:00	0.0200		0.3500	6771.0000	0.0265
2006-06-14 12:00:00	0.0000		0.3700	6777.0000	0.0265
2006-06-14 13:00:00	0.6500		0.3700	6747.0000	0.0264
2006-06-14 14:00:00	0.3900		0.3500	6690.0000	0.0262
2006-06-14 15:00:00	0.2600		0.3100	6668.0000	0.0261
2006-06-14 16:00:00	1.4000		0.2500	6782.0000	0.0265
2006-06-14 17:00:00	2.4800		0.2000	6909.0000	0.0270
2006-06-14 18:00:00	1.6000		0.1100	7040.0000	0.0275
2006-06-14 19:00:00	1.7000		0.0000	7431.0000	0.0291
2006-06-14 20:00:00	0.7500		0.0000	7516.0000	0.0294
2006-06-14 21:00:00	0.4200		0.0000	7569.0000	0.0296
2006-06-14 22:00:00	0.6700		0.0000	7621.0000	0.0298
2006-06-14 23:00:00	0.0900		0.0000	7673.0000	0.0300
2006-06-15 00:00:00	0.0200		0.0000	7716.0000	0.0302
2006-06-15 01:00:00	0.0000		0.0000	7756.0000	0.0303
2006-06-15 02:00:00	0.1000		0.0000	7797.0000	0.0305
2006-06-15 03:00:00	0.0400		0.0000	7838.0000	0.0307
2006-06-15 04:00:00	0.0000		0.0000	7878.0000	0.0308
2006-06-15 05:00:00	0.0000		0.0000	7909.0000	0.0309
2006-06-15 06:00:00	0.0700		0.0000	7876.0000	0.0308
2006-06-15 07:00:00	0.0400		0.1100	7830.0000	0.0306
2006-06-15 08:00:00	0.0000		0.1900	7784.0000	0.0305
2006-06-15 09:00:00	0.6700		0.2400	7739.0000	0.0303
2006-06-15 10:00:00	0.1900		0.3000	7694.0000	0.0301
2006-06-15 11:00:00	0.4100		0.3400	7691.0000	0.0301
2006-06-15 12:00:00	0.3600		0.3600	7705.0000	0.0302
2006-06-15 13:00:00	0.0000		0.3600	7720.0000	0.0302
2006-06-15 14:00:00	0.0300		0.3400	7735.0000	0.0303
2006-06-15 15:00:00	0.0000		0.3000	7750.0000	0.0303
2006-06-15 16:00:00	0.0000		0.2400	7764.0000	0.0304
2006-06-15 17:00:00	0.0300		0.1900	7779.0000	0.0304
2006-06-15 18:00:00	0.7700		0.1100	7794.0000	0.0305
2006-06-15 19:00:00	1.2600		0.0000	7809.0000	0.0306
2006-06-15 20:00:00	1.8700		0.0000	7823.0000	0.0306
2006-06-15 21:00:00	1.4600		0.0000	7838.0000	0.0307
2006-06-15 22:00:00	0.5500		0.0000	7853.0000	0.0307
2006-06-15 23:00:00	0.0500		0.0000	7800.0000	0.0305
2006-06-16 00:00:00	0.0000		0.0000	7706.0000	0.0302
2006-06-16 01:00:00	0.0400		0.0000	7767.0000	0.0304
2006-06-16 02:00:00	0.0400		0.0000	7824.0000	0.0306
2006-06-16 03:00:00	0.0600		0.0000	7784.0000	0.0305
2006-06-16 04:00:00	0.0100		0.0000	7757.0000	0.0304
2006-06-16 05:00:00	0.0000		0.0000	7824.0000	0.0306
2006-06-16 06:00:00	0.2700		0.0000	7902.0000	0.0309
2006-06-16 07:00:00	0.1100		0.1200	7979.0000	0.0312
2006-06-16 08:00:00	0.6200		0.2100	8056.0000	0.0315
2006-06-16 09:00:00	0.1800		0.2700	8134.0000	0.0318
2006-06-16 10:00:00	0.0000		0.3300	8211.0000	0.0321
2006-06-16 11:00:00	0.0000		0.3700	8043.0000	0.0315
2006-06-16 12:00:00	0.1900		0.4000	7630.0000	0.0299
2006-06-16 13:00:00	1.1400		0.4000	7500.0000	0.0293
2006-06-16 14:00:00	1.4700		0.3700	7689.0000	0.0301
2006-06-16 15:00:00	0.0000		0.3300	7776.0000	0.0304
2006-06-16 16:00:00	0.0000		0.2700	7801.0000	0.0305
2006-06-16 17:00:00	0.0000		0.2100	7826.0000	0.0306
2006-06-16 18:00:00	0.0000		0.1200	8070.0000	0.0316
2006-06-16 19:00:00	0.0000		0.0000	8045.0000	0.0315
2006-06-16 20:00:00	0.0000		0.0000	7723.0000	0.0302
2006-06-16 21:00:00	0.0000		0.0000	7682.0000	0.0301
2006-06-16 22:00:00	0.0000		0.0000	7705.0000	0.0302
2006-06-16 23:00:00	0.0000		0.0000	7729.0000	0.0302
2006-06-17 00:00:00	0.0000		0.0000	7752.0000	0.0303
2006-06-17 01:00:00	0.1500		0.0000	7776.0000	0.0304
2006-06-17 02:00:00	0.0700		0.0000	7800.0000	0.0305
2006-06-17 03:00:00	0.0000		0.0000	7824.0000	0.0306
2006-06-17 04:00:00	0.0000		0.0000	7829.0000	0.0306
2006-06-17 05:00:00	0.0000		0.0000	7798.0000	0.0305
2006-06-17 06:00:00	0.0000		0.0000	7765.0000	0.0304
2006-06-17 07:00:00	0.0000		0.1200	7732.0000	0.0303
2006-06-17 08:00:00	0.0000		0.2100	7700.0000	0.0301
2006-06-17 09:00:00	0.0000		0.2700	7810.0000	0.0306
2006-06-17 10:00:00	0.0000		0.3300	7947.0000	0.0311
2006-06-17 11:00:00	0.3600		0.3700	7730.0000	0.0302
2006-06-17 12:00:00	0.5100		0.4000	7511.0000	0.0294
2006-06-17 13:00:00	0.0000		0.4000	7549.0000	0.0295
2006-06-17 14:00:00	0.0000		0.3700	7727.0000	0.0302
2006-06-17 15:00:00	0.0000		0.3300	7750.0000	0.0303
2006-06-17 16:00:00	0.0000		0.2700	7520.0000	0.0294
2006-06-17 17:00:00	0.0000		0.2100	7448.0000	0.0291
2006-06-17 18:00:00	0.0000		0.1200	7517.0000	0.0294
2006-06-17 19:00:00	0.0000		0.0000	7520.0000	0.0294
2006-06-17 20:00:00	0.0000		0.0000	7493.0000	0.0293
2006-06-17 21:00:00	0.0000		0.0000	7465.0000	0.0292
2006-06-17 22:00:00	0.0000		0.0000	7437.0000	0.0291
2006-06-17 23:00:00	0.0000		0.0000	7409.0000	0.0290
2006-06-18 00:00:00	0.0000		0.0000	7381.0000	0.0289
2006-06-18 01:00:00	0.0500		0.0000	7353.0000	0.0288
2006-06-18 02:00:00	0.0000		0.0000	7325.0000	0.0287
2006-06-18 03:00:00	0.0200		0.0000	7297.0000	0.0286
2006-06-18 04:00:00	0.0000		0.0000	7269.0000	0.0284
2006-06-18 05:00:00	0.0600		0.0000	7241.0000	0.0283
2006-06-18 06:00:00	0.0000		0.0000	7213.0000	0.0282
2006-06-18 07:00:00	0.0000		0.1300	7185.0000	0.0281
2006-06-18 08:00:00	0.0000		0.2300	7158.0000	0.0280
2006-06-18 09:00:00	0.0000		0.2900	7130.0000	0.0279
2006-06-18 10:00:00	0.0000		0.3600	7102.0000	0.0278
2006-06-18 11:00:00	0.0000		0.4100	7074.0000	0.0277
2006-06-18 12:00:00	0.0000		0.4300	7046.0000	0.0276
2006-06-18 13:00:00	0.0000		0.4300	7018.0000	0.0275
2006-06-18 14:00:00	0.0000		0.4100	6990.0000	0.0274
2006-06-18 15:00:00	0.0000		0.3600	6962.0000	0.0272
2006-06-18 16:00:00	0.0000		0.2900	6934.0000	0.0271
2006-06-18 17:00:00	0.0000		0.2300	6903.0000	0.0270
2006-06-18 18:00:00	0.0000		0.1300	6859.0000	0.0268
2006-06-18 19:00:00	0.0000		0.0000	6814.0000	0.0267
2006-06-18 20:00:00	0.0000		0.0000	6769.0000	0.0265
2006-06-18 21:00:00	0.0000		0.0000	6725.0000	0.0263
2006-06-18 22:00:00	0.0000		0.0000	6680.0000	0.0261
